brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,seats,selling_price
Hyundai,Verna,8,120000,Petrol,Manual,17.43,1396,5,390000
Maruti,Ertiga,6,81000,CNG,Manual,22.8,1373,7,640000
Hyundai,i20,4,60000,Diesel,Manual,22.54,1396,5,625000
Maruti,Alto,4,23000,Petrol,Manual,23.95,998,5,390000
Toyota,Innova,6,51452,Diesel,Manual,12.99,2494,8,1095000
Maruti,Swift Dzire,6,105240,Diesel,Manual,23.4,1248,5,530000
Maruti,Celerio,5,87187,Diesel,Manual,27.62,793,5,399000
Skoda,Superb,12,68000,Petrol,Automatic,12,3597,5,499000
Volkswagen,Polo,4,27000,Petrol,Manual,16.2,1199,5,695000
Maruti,Ertiga,4,50000,Diesel,Manual,24.2,1498,7,740000
Honda,City,3,21000,Petrol,Automatic,17.4,1497,5,1185000
Datsun,GO,3,35000,Petrol,Manual,19.44,1198,7,410000
Hyundai,Grand,6,100000,Petrol,Manual,18.9,1197,5,400000
Honda,WR-V,3,20000,Diesel,Manual,25.5,1498,5,950000
Audi,A4,9,40000,Diesel,Automatic,16.55,1968,5,1650000
Honda,City,12,65000,Petrol,Manual,17,1497,5,272000
Maruti,Vitara,4,35000,Diesel,Manual,24.3,1248,5,950000
Hyundai,Elantra,8,75000,Petrol,Automatic,14.5,1797,5,630000
Hyundai,i20,6,76430,Diesel,Manual,22.54,1396,5,625000
Maruti,Wagon R,4,28763,CNG,Manual,33.54,998,5,400000
Honda,City,6,55000,Petrol,Manual,16.8,1497,5,785000
Mercedes-Benz,E-Class,12,96000,Diesel,Automatic,11,2987,5,1050000
Ford,Endeavour,5,70000,Diesel,Manual,13.5,2198,7,2090000
Mercedes-Benz,C-Class,5,28594,Petrol,Automatic,14.74,1991,5,2800000
Mahindra,Scorpio,9,115000,Diesel,Manual,12.05,2179,8,615000
Renault,Duster,7,63000,Diesel,Manual,19.01,1461,5,591000
Hyundai,Santro,2,15000,Petrol,Automatic,20.3,1086,5,540000
Hyundai,Creta,5,62000,Diesel,Manual,19.67,1582,5,1150000
Skoda,Rapid,6,58900,Diesel,Automatic,21.66,1498,5,715000
Renault,Duster,6,59000,Diesel,Manual,19.87,1461,5,665000
Hyundai,Verna,3,60000,Diesel,Manual,22,1582,5,1150000
Datsun,GO,3,10177,Petrol,Manual,20.62,1198,7,349000
Maruti,Swift Dzire,13,110000,Diesel,Manual,19.3,1248,5,325000
Hyundai,Grand,7,42000,Petrol,Automatic,18.9,1197,5,460000
Maruti,Swift Dzire,4,25000,Petrol,Automatic,21.21,1197,5,630000
Hyundai,i10,11,44400,Petrol,Manual,20.36,1197,5,325000
Maruti,Wagon R,11,82000,Petrol,Manual,18.9,998,5,275000
Ford,Figo,11,89254,Diesel,Manual,20,1399,5,285000
Honda,City,3,16000,Petrol,Manual,17.4,1497,5,925000
Maruti,Swift,6,82000,Petrol,Manual,16.1,1197,5,480000
Maruti,Swift,3,43089,Diesel,Manual,28.4,1248,5,750000
Mahindra,Bolero,8,22000,Diesel,Manual,15.96,2523,7,850000
Hyundai,Creta,4,50000,Diesel,Manual,19.67,1582,5,1175000
Maruti,Alto,10,60000,Petrol,Manual,20.92,998,5,225000
Hyundai,Creta,5,64000,Diesel,Manual,19.67,1582,5,1100000
Skoda,Rapid,6,132000,Diesel,Manual,21.14,1498,5,450000
Honda,City,7,63000,Diesel,Manual,26,1498,5,600000
Hyundai,Creta,5,105000,Diesel,Manual,19.67,1582,5,1050000
Renault,KWID,3,15000,Petrol,Manual,23.01,999,5,410000
Hyundai,Creta,6,84918,Diesel,Automatic,17.01,1582,5,917000
Honda,City,11,78000,Petrol,Automatic,15.6,1497,5,475000
Maruti,Wagon R,5,65000,CNG,Manual,26.6,998,5,315000
BMW,3,7,89000,Diesel,Automatic,18.88,1995,5,2150000
Toyota,Innova,4,30000,Diesel,Manual,13.68,2393,8,1550000
Maruti,Ciaz,5,49184,Diesel,Manual,26.82,1498,5,740000
Maruti,Swift Dzire,4,79315,Diesel,Manual,28.4,1248,5,720000
Toyota,Innova,8,148712,Diesel,Manual,12.99,2494,7,1175000
Tata,Tiago,5,13552,Petrol,Manual,23.84,1199,5,450000
Hyundai,Grand,3,15000,Petrol,Manual,18.9,1197,5,500000
Tata,Safari,8,110000,Diesel,Manual,14,2179,7,400000
Ford,Figo,10,150000,Diesel,Manual,20,1399,5,250000
Maruti,Wagon R,4,30000,CNG,Manual,33.54,998,5,450000
Hyundai,i20,5,17000,Petrol,Manual,17.19,1197,5,720000
Toyota,Innova,11,106868,Diesel,Manual,12.8,2494,8,575000
Hyundai,Grand,7,20587,Petrol,Manual,18.9,1197,5,415000
Maruti,Wagon R,8,17568,Petrol,Manual,18.9,998,5,389000
Tata,Nexon,3,30000,Petrol,Manual,17,1198,5,600000
Maruti,Celerio,6,64000,Diesel,Manual,27.62,793,5,350000
Datsun,RediGO,4,30000,Petrol,Manual,22.7,799,5,200000
Mahindra,XUV500,3,31324,Diesel,Manual,16,2179,7,1685000
Mahindra,Thar,5,49000,Diesel,Manual,16.55,2498,7,750000
Maruti,Alto,9,57000,Petrol,Manual,19.7,796,5,180000
Maruti,Baleno,3,36790,Petrol,Manual,21.4,1197,5,660000
Mercedes-Benz,S-Class,6,27000,Diesel,Automatic,13.5,2987,5,5500000
Land Rover,Rover,5,128000,Diesel,Automatic,12.63,2179,5,2675000
Ford,Figo,7,69800,Petrol,Manual,15.6,1196,5,380000
Renault,KWID,4,35017,Petrol,Automatic,24.04,999,5,385000
Hyundai,i20,3,46432,Diesel,Manual,21.9,1396,5,765000
Renault,KWID,2,25000,Petrol,Manual,23.01,999,5,335000
Hyundai,i20,10,52846,Petrol,Manual,17,1197,5,385000
Toyota,Innova,5,58000,Diesel,Automatic,11.36,2755,8,1649000
Mahindra,Bolero,6,145000,Diesel,Manual,15.96,2523,7,499000
Mahindra,XUV500,9,100000,Diesel,Manual,15.1,2179,7,775000
Volkswagen,Polo,9,55000,Diesel,Manual,22.07,1199,5,240000
Hyundai,Grand,4,46758,Petrol,Automatic,18.9,1197,5,500000
Maruti,Eeco,11,106000,CNG,Manual,20.88,1196,5,230000
Honda,Jazz,4,20282,Petrol,Automatic,19,1199,5,775000
Mercedes-Benz,C-Class,9,63000,Petrol,Automatic,11.74,1796,5,1275000
Honda,Jazz,5,39000,Petrol,Manual,18.7,1199,5,545000
Skoda,Rapid,8,34000,Petrol,Manual,15,1598,5,405000
Maruti,Swift Dzire,4,52000,Petrol,Manual,20.85,1197,5,690000
Maruti,Swift Dzire,3,17000,Petrol,Manual,22,1197,5,715000
Maruti,Swift Dzire,7,210000,Diesel,Manual,23.4,1248,5,350000
Hyundai,i20,5,61000,Petrol,Manual,18.6,1197,5,635000
Maruti,Swift Dzire,9,70000,Diesel,Manual,19.3,1248,5,505000
Hyundai,i20,6,74000,Diesel,Manual,22.54,1396,5,555000
Honda,City,4,23000,Diesel,Manual,26,1498,5,875000
Volkswagen,Polo,7,40000,Diesel,Manual,20.14,1498,5,600000
Toyota,Innova,2,15000,Diesel,Manual,13.68,2393,8,2050000
Kia,Seltos,2,20999,Petrol,Manual,16.1,1353,5,1840000
Hyundai,i20,11,120000,Petrol,Manual,18.5,1197,5,200000
Honda,City,6,47000,Petrol,Automatic,18,1497,5,775000
Maruti,Wagon R,6,45243,Petrol,Manual,18.9,998,5,445000
Maruti,Swift Dzire,3,35000,Petrol,Manual,21.21,1197,5,650000
Maruti,Swift,4,51234,Petrol,Manual,20.4,1197,5,445000
Hyundai,Creta,3,98000,Diesel,Manual,22.1,1396,5,950000
Mahindra,Scorpio,5,120000,Diesel,Manual,15.4,2523,9,825000
Mahindra,Scorpio,6,80000,Diesel,Manual,15.4,2523,7,700000
Tata,Tiago,3,49500,Petrol,Manual,23.84,1199,5,525000
Toyota,Fortuner,10,120000,Diesel,Manual,11.5,2982,7,850000
Honda,Jazz,5,50000,Petrol,Manual,18.7,1199,5,650000
Mercedes-Benz,S-Class,12,67000,Petrol,Automatic,10.13,3498,5,1100000
Maruti,Alto,10,50000,Petrol,Manual,20.92,998,5,275000
Maruti,Swift Dzire,8,60000,Diesel,Manual,23.4,1248,5,550000
Honda,City,1,4600,Petrol,Manual,17.8,1498,5,1165000
Maruti,Swift Dzire,6,88562,Diesel,Manual,23.4,1248,5,520000
Maruti,Ertiga,8,55000,Diesel,Manual,20.77,1248,7,650000
Hyundai,Grand,3,38000,Petrol,Manual,18.9,1197,5,595000
Ford,Ecosport,4,108000,Diesel,Manual,23,1498,5,900000
Ford,Ecosport,7,58000,Diesel,Manual,22.7,1498,5,600000
Volkswagen,Vento,3,16000,Petrol,Manual,16.09,1598,5,760000
Hyundai,Grand,4,21000,Diesel,Manual,24,1186,5,610000
Maruti,Swift,6,21000,Petrol,Manual,21.21,1197,5,499000
Hyundai,i20,7,50000,Petrol,Manual,18.6,1197,5,530000
Maruti,Swift,4,60000,Petrol,Manual,22,1197,5,480000
Honda,Jazz,6,64000,Petrol,Automatic,19,1199,5,551000
Honda,City,6,51235,Petrol,Automatic,18,1497,5,648000
Mercedes-Benz,E-Class,8,30000,Petrol,Manual,12.3,1796,5,1350000
Maruti,Swift,8,101271,Diesel,Manual,22.9,1248,5,480000
Maruti,Swift Dzire,8,60000,Diesel,Manual,23.4,1248,5,460000
Maruti,Swift,6,72030,Petrol,Manual,22,1197,5,525000
Hyundai,Verna,8,66000,Petrol,Automatic,15.74,1591,5,560000
Hyundai,i20,4,30000,Diesel,Manual,22.54,1396,5,760000
Maruti,Swift Dzire,4,40000,Petrol,Manual,21.21,1197,5,650000
Maruti,Swift,4,49649,Diesel,Manual,25.2,1248,5,645000
Maruti,Ertiga,1,5000,Petrol,Automatic,17.99,1462,7,900000
Maruti,Swift,9,120000,Diesel,Manual,22.9,1248,5,355000
Honda,Jazz,5,103000,Diesel,Manual,27.3,1498,5,625000
Renault,Triber,2,35000,Petrol,Manual,20,999,7,550000
Hyundai,i20,6,53000,Petrol,Manual,18.6,1197,5,599000
Toyota,Innova,6,124000,Diesel,Manual,12.99,2494,8,1150000
Maruti,Ciaz,5,40000,Petrol,Manual,20.73,1373,5,650000
BMW,5,3,30660,Diesel,Automatic,22.48,1995,5,5595000
Hyundai,Verna,2,27000,Petrol,Manual,19.1,1368,5,950000
Renault,KWID,4,13800,Petrol,Manual,23.01,999,5,360000
Maruti,Alto,4,30000,Petrol,Manual,23.95,998,5,370000
Maruti,Wagon R,5,72000,Petrol,Manual,21.79,998,5,310000
Honda,WR-V,3,58000,Diesel,Manual,25.5,1498,5,950000
Hyundai,i10,10,35000,Petrol,Manual,19.81,1086,5,300000
Honda,Amaze,2,32000,Diesel,Manual,27.4,1498,5,850000
Hyundai,Verna,2,9100,Diesel,Manual,22,1582,5,1325000
BMW,5,3,65000,Diesel,Automatic,22.48,1995,5,3950000
Ford,Figo,9,110000,Diesel,Manual,20,1399,5,195000
Audi,A6,8,60000,Diesel,Automatic,17.68,1968,5,1500000
Renault,KWID,5,24668,Petrol,Automatic,24.04,999,5,345000
Hyundai,i20,4,17335,Diesel,Manual,21.19,1396,5,820000
Maruti,Swift,5,43000,Petrol,Manual,22,1197,5,589000
Maruti,Wagon R,5,29989,Petrol,Manual,21.79,998,5,445000
Hyundai,Grand,5,19000,Petrol,Manual,18.9,1197,5,535000
Tata,Safari,7,119000,Diesel,Manual,14,2179,7,690000
Honda,City,6,50000,Diesel,Manual,26,1498,5,750000
Maruti,Alto,6,77000,Petrol,Manual,23.95,998,5,245000
Hyundai,Grand,7,59571,Petrol,Manual,18.9,1197,5,485000
Maruti,Ertiga,8,74000,Diesel,Manual,20.77,1248,7,655000
BMW,X1,8,69000,Diesel,Automatic,19.62,1998,5,1575000
Ford,Figo,10,71000,Diesel,Manual,25.83,1498,5,240000
Hyundai,Grand,3,10000,Petrol,Manual,18.9,1197,5,555000
Maruti,Swift Dzire,5,68000,Diesel,Manual,26.59,1248,5,475000
Hyundai,Grand,4,40000,Petrol,Automatic,18.9,1197,5,549000
Hyundai,Santro,2,10000,Petrol,Automatic,20.3,1086,5,558000
Volkswagen,Polo,6,81544,Petrol,Automatic,17.21,1197,5,685000
Mercedes-Benz,E-Class,5,21000,Diesel,Automatic,15,2143,5,2675000
Hyundai,Tucson,5,119775,Diesel,Automatic,16.38,1995,5,1690000
Maruti,Celerio,5,12000,Petrol,Automatic,23.1,998,5,475000
Mahindra,XUV500,4,46000,Diesel,Manual,16,2179,7,1100000
Skoda,Superb,11,70000,Petrol,Automatic,13.7,1798,5,330000
Hyundai,i10,9,25000,Petrol,Manual,20.36,1197,5,375000
Maruti,Wagon R,11,45000,Petrol,Manual,18.9,1061,5,190000
Maruti,Vitara,2,35000,Diesel,Automatic,24.3,1248,5,975000
Hyundai,i20,6,66032,Petrol,Manual,17,1197,5,550000
Volkswagen,Polo,8,55000,Petrol,Automatic,17.2,1197,5,660000
Hyundai,i20,8,20000,Petrol,Manual,18.5,1197,5,400000
Maruti,Wagon R,5,65000,Petrol,Manual,18.9,998,5,390000
Maruti,Vitara,4,13600,Diesel,Manual,24.3,1248,5,825000
Maruti,Alto,5,45222,CNG,Manual,30.46,796,5,299000
Skoda,Rapid,7,70000,Diesel,Manual,21.14,1498,5,535000
Hyundai,Verna,2,20000,Petrol,Manual,17,1591,5,990000
Toyota,Innova,11,123000,Diesel,Manual,12.8,2494,7,399000
Maruti,Swift,7,103000,Diesel,Manual,25.2,1248,5,500000
Maruti,Swift,6,102506,Diesel,Manual,25.2,1248,5,520000
Maruti,Ertiga,4,45253,CNG,Manual,26.8,1462,7,775000
Volkswagen,Polo,6,26678,Petrol,Automatic,17.21,1197,5,625000
Hyundai,Verna,2,8000,Petrol,Automatic,17,1591,5,1250000
Maruti,Ertiga,9,120000,Diesel,Manual,20.77,1248,7,360000
Maruti,Wagon R,9,40000,Petrol,Manual,18.9,998,5,350000
Hyundai,i20,7,35144,Petrol,Manual,18.6,1197,5,525000
Ford,Ecosport,7,57000,Diesel,Manual,22.7,1498,5,735000
Honda,Jazz,3,4740,Petrol,Manual,18.7,1199,5,625000
Maruti,Alto,11,100000,Petrol,Manual,19.7,796,5,110000
Mahindra,XUV500,8,113143,Diesel,Manual,15.1,2179,7,649000
Maruti,Swift Dzire,4,60000,Diesel,Automatic,28.4,1248,5,690000
Porsche,Cayenne,7,60000,Diesel,Automatic,14.28,4134,5,3900000
Mahindra,Scorpio,7,51400,Diesel,Manual,15.4,1997,7,895000
Honda,City,6,88102,Diesel,Manual,26,1498,5,625000
Maruti,Wagon R,7,30000,Petrol,Manual,20.51,998,5,321000
Maruti,Swift Dzire,4,28603,Petrol,Manual,22,1197,5,565000
BMW,3,10,70000,Diesel,Automatic,16.07,1995,4,690000
Maruti,Celerio,7,55000,Petrol,Automatic,23.1,998,5,425000
Mahindra,XUV500,3,39000,Diesel,Manual,15.1,2179,7,1775000
Maruti,Alto,6,100000,Petrol,Manual,22.74,796,5,250000
Honda,City,3,11400,Petrol,Automatic,18,1497,5,1075000
Audi,A4,10,68000,Petrol,Automatic,10.8,1984,5,1350000
Honda,Civic,13,80000,Petrol,Automatic,12.9,1799,5,210000
Maruti,Swift Dzire,12,40000,Petrol,Manual,17.5,1298,5,370000
Honda,Amaze,3,40000,Petrol,Manual,17.8,1198,5,610000
Mini,Cooper,6,70000,Diesel,Automatic,16.6,1998,5,1550000
Maruti,Swift Dzire,5,100000,Diesel,Manual,26.59,1248,5,650000
Hyundai,i20,4,52896,Petrol,Manual,18.6,1197,5,555000
Hyundai,Grand,8,70000,Diesel,Manual,24,1120,5,290000
Maruti,Celerio,4,68000,CNG,Manual,30.47,998,5,475000
Toyota,Innova,12,89300,Diesel,Manual,12.8,2494,7,395000
Maruti,Swift Dzire,7,81000,Diesel,Manual,28.4,1248,5,439000
Volkswagen,Vento,6,55000,Petrol,Automatic,18.19,1197,5,599000
Hyundai,Venue,1,7066,Petrol,Automatic,18.15,998,5,1185000
Maruti,Wagon R,9,60000,Petrol,Manual,18.9,998,5,300000
Honda,WR-V,3,18823,Petrol,Manual,17.5,1199,5,840000
Hyundai,Grand,7,12000,Petrol,Manual,18.9,1197,5,465000
Honda,Jazz,5,39540,Petrol,Manual,18.7,1199,5,562000
Maruti,Celerio,6,51127,Petrol,Automatic,23.1,998,5,475000
Volkswagen,Polo,5,32967,Petrol,Manual,16.2,1199,5,675000
Renault,Duster,2,19444,Petrol,Automatic,13.9,1498,5,1140000
Ford,Figo,6,60217,Diesel,Manual,25.83,1498,5,540000
Tata,Harrier,2,15000,Diesel,Manual,17,1956,5,1750000
Maruti,Wagon R,13,67000,Petrol,Manual,14,1061,5,145000
Mercedes-Benz,C-Class,8,72000,Diesel,Automatic,14.84,2143,5,1275000
Hyundai,i20,5,60000,Petrol,Manual,18.6,1197,5,565000
BMW,7,9,36000,Diesel,Automatic,17.66,2993,4,2300000
Mercedes-Benz,E-Class,9,1325000,Diesel,Automatic,11.5,2987,5,1350000
Toyota,Fortuner,4,44510,Diesel,Manual,14.24,2755,7,2975000
Hyundai,Grand,7,38956,Petrol,Manual,18.9,1197,5,435000
Maruti,Ciaz,6,39000,Petrol,Automatic,19.12,1373,5,675000
Honda,Amaze,8,28000,Petrol,Manual,18,1198,5,350000
Maruti,Wagon R,8,33000,Petrol,Manual,18.9,998,5,313000
Honda,City,5,48200,Petrol,Automatic,18,1497,5,825000
Maruti,Alto,5,40000,Petrol,Manual,22.74,796,5,265000
Toyota,Innova,12,160000,Diesel,Manual,12.99,2494,7,560000
Mercedes-Benz,C-Class,6,37000,Diesel,Automatic,14.84,2143,5,2399000
Maruti,Swift Dzire,7,93000,Diesel,Manual,23.4,1248,5,520000
Ford,Aspire,2,5837,Diesel,Manual,25.83,1498,5,845000
Maruti,Swift,10,83000,Diesel,Manual,22.9,1248,5,349000
Maruti,Alto,18,90000,Petrol,Manual,19.7,796,5,75000
Hyundai,i20,10,78000,Diesel,Manual,23,1396,5,325000
Ford,Figo,5,61304,Petrol,Manual,18.16,1196,5,340000
Maruti,Swift Dzire,2,22000,Diesel,Manual,28.4,1248,5,925000
Maruti,Alto,3,40000,Petrol,Manual,24.7,796,5,295000
Hyundai,i10,12,95721,Petrol,Manual,20.36,1197,5,300000
Maruti,Swift Dzire,10,76000,Diesel,Manual,19.3,1248,5,385000
Hyundai,i20,7,37000,Petrol,Manual,18.5,1197,5,425000
Hyundai,i20,9,50000,Petrol,Manual,17,1197,5,395000
Honda,Jazz,6,31700,Petrol,Automatic,19,1199,5,610000
Mercedes-Benz,E-Class,3,25000,Diesel,Automatic,16.1,1950,5,5000000
Mahindra,Scorpio,4,22500,Diesel,Manual,16.36,2179,7,1465000
Maruti,Swift Dzire,3,30000,Petrol,Manual,21.21,1197,5,600000
Honda,Jazz,6,63000,Petrol,Manual,18.7,1199,5,485000
Maruti,Wagon R,10,12000,Petrol,Manual,21.5,1197,5,290000
Hyundai,Verna,10,66600,Diesel,Automatic,19.08,1582,5,435000
Maruti,Swift Dzire,3,28229,Diesel,Automatic,28.4,1248,5,799000
Hyundai,Verna,14,34000,Petrol,Manual,13.9,1599,5,200000
Maruti,Swift Dzire,6,68393,Diesel,Manual,26.59,1248,5,650000
Maruti,Ciaz,6,42000,Petrol,Manual,20.73,1373,5,550000
Honda,City,3,43181,Diesel,Manual,25.6,1498,5,1225000
Maruti,Ciaz,4,21000,Petrol,Automatic,19.12,1373,5,795000
Maruti,Ignis,3,10000,Petrol,Manual,20.89,1197,5,470000
Maruti,Celerio,5,20000,Petrol,Automatic,23.1,998,5,470000
Maruti,Eeco,2,4000,Petrol,Manual,15.37,1196,5,420000
Honda,City,4,74000,Petrol,Manual,16.8,1497,5,850000
Audi,A6,5,45000,Diesel,Automatic,17.68,1968,5,2600000
Hyundai,Verna,8,60000,Diesel,Manual,22.32,1582,5,475000
Volkswagen,Polo,2,9000,Petrol,Manual,18.78,999,5,649000
Toyota,Innova,9,180000,Diesel,Manual,12.8,2494,7,775000
Jeep,Compass,4,42000,Diesel,Manual,17.1,1956,5,1790000
Maruti,Alto,4,2700,Petrol,Manual,23.95,998,5,376000
Renault,Duster,8,90000,Diesel,Manual,19.01,1461,5,550000
Hyundai,Elantra,5,27000,Diesel,Automatic,19.5,1582,5,1395000
Ford,Figo,10,65000,Diesel,Manual,20,1399,5,335000
Maruti,Swift Dzire,13,112000,Diesel,Manual,23.4,1248,5,310000
Skoda,Rapid,5,23000,Diesel,Automatic,21.66,1498,5,725000
Mahindra,XUV500,5,36000,Diesel,Manual,16,1997,7,900000
Maruti,Swift Dzire,2,35000,Diesel,Manual,28.4,1248,5,750000
BMW,Z4,10,24000,Petrol,Automatic,10.37,2979,2,3300000
Maruti,Celerio,2,25202,Petrol,Automatic,21.63,998,5,595000
Honda,City,6,80000,Diesel,Manual,26,1498,5,550000
Maruti,Swift,13,100000,Diesel,Manual,17.8,1248,5,210000
Audi,Q7,7,95000,Diesel,Automatic,12.07,2967,7,2250000
Audi,A4,6,28000,Diesel,Automatic,17.11,1968,5,1775000
Honda,City,9,57000,Petrol,Manual,16.8,1497,5,415000
Maruti,Wagon R,9,68000,Petrol,Manual,21.79,998,5,265000
Mahindra,XUV500,5,37000,Diesel,Manual,16,2179,7,995000
Skoda,Octavia,3,66850,Diesel,Automatic,19.5,1968,5,2075000
Honda,City,7,68900,Diesel,Manual,25.1,1498,5,655000
Maruti,Swift,9,78231,Diesel,Manual,22.9,1248,5,495000
Volkswagen,Polo,9,91000,Diesel,Manual,22.07,1199,5,385000
Maruti,Swift Dzire,3,30000,Petrol,Manual,21.21,1197,5,300000
Hyundai,Grand,4,33000,Petrol,Manual,18.9,1197,5,435000
Honda,Amaze,5,53000,Diesel,Manual,25.8,1498,5,450000
Renault,Duster,5,62000,Diesel,Manual,19.87,1461,5,700000
Maruti,Vitara,4,45000,Diesel,Manual,24.3,1248,5,945000
Maruti,Baleno,4,20000,Petrol,Manual,21.4,1197,5,480000
Maruti,Eeco,10,93456,Petrol,Manual,15.37,1196,7,285000
Tata,Tiago,5,31000,Petrol,Manual,23.84,1199,5,365000
Ford,Figo,9,151000,Diesel,Manual,20,1399,5,251000
Maruti,Wagon R,9,68000,CNG,Manual,26.2,998,5,315000
Ford,Aspire,4,70000,Diesel,Manual,25.83,1498,5,500000
BMW,6,2,9000,Diesel,Automatic,17.09,2993,4,6500000
Hyundai,Verna,3,30000,Petrol,Manual,17,1591,5,915000
Mahindra,Scorpio,11,93000,Diesel,Manual,10.5,2179,8,475000
Toyota,Innova,3,29000,Diesel,Manual,13.68,2393,7,1775000
Mahindra,Marazzo,3,38000,Diesel,Manual,17.3,1497,8,1100000
Maruti,Celerio,2,15230,Petrol,Manual,21.63,998,5,475000
Maruti,Alto,15,121153,Petrol,Manual,19.7,796,5,100000
Skoda,Rapid,8,40000,Diesel,Manual,20.5,1598,5,500000
Maruti,Vitara,5,50000,Diesel,Manual,24.3,1248,5,800000
Toyota,Fortuner,3,96644,Diesel,Automatic,15.04,2755,7,3175000
Land Rover,Rover,9,158648,Diesel,Automatic,11.49,4367,5,4000000
Renault,KWID,2,8500,Petrol,Automatic,24.04,999,5,425000
Maruti,Celerio,6,35000,Petrol,Automatic,23.1,998,5,460000
Toyota,Fortuner,9,75000,Diesel,Automatic,12.55,2982,7,1175000
Maruti,Ertiga,8,74000,Diesel,Manual,20.77,1248,7,730000
Maruti,Swift,4,19072,Petrol,Manual,22,1197,5,499000
Hyundai,i10,13,90000,Petrol,Manual,20.36,1197,5,240000
Maruti,Ertiga,9,48475,Diesel,Manual,20.77,1248,7,675000
Ford,Ecosport,8,50000,Petrol,Automatic,16.5,1499,5,535000
Hyundai,i10,10,82000,Petrol,Manual,20.36,1197,5,375000
Jaguar,XF,4,7600,Diesel,Automatic,19.33,1999,5,3500000
Hyundai,i20,5,34000,Diesel,Manual,21.19,1396,5,725000
Maruti,Ertiga,7,55392,CNG,Manual,22.8,1373,7,650000
Maruti,Celerio,5,30000,Petrol,Automatic,23.1,998,5,500000
Hyundai,i10,12,50000,Petrol,Manual,20.36,1197,5,200000
Mahindra,XUV500,5,38988,Diesel,Manual,16,2179,7,1199000
Ford,Ecosport,4,36600,Diesel,Manual,22.77,1498,5,750000
Honda,Amaze,3,43772,Diesel,Manual,25.8,1498,5,860000
Maruti,Baleno,5,55368,Diesel,Manual,27.39,1248,5,690000
Volkswagen,Polo,8,35000,Diesel,Manual,19.7,1598,5,380000
Hyundai,Grand,6,50000,Diesel,Manual,24,1120,5,345000
Maruti,Wagon R,8,57000,Petrol,Manual,21.79,998,5,235000
Mahindra,KUV,4,30000,Petrol,Manual,18.15,1198,5,400000
Maruti,Ertiga,8,74840,Diesel,Manual,20.77,1248,7,630000
Maruti,Vitara,5,120000,Diesel,Manual,24.3,1248,5,664000
Honda,WR-V,4,15200,Petrol,Manual,17.5,1199,5,781000
Maruti,Swift,6,70000,Petrol,Manual,20.4,1197,5,428000
Maruti,Swift,6,82000,Diesel,Manual,28.4,1248,5,555000
Maruti,Celerio,4,15996,Petrol,Automatic,23.1,998,5,450000
Hyundai,i20,2,25000,Petrol,Manual,18.6,1197,5,770000
Maruti,Wagon R,17,48500,Petrol,Manual,18.9,998,5,110000
Toyota,Innova,4,44000,Diesel,Manual,13.68,2393,7,2100000
Volkswagen,Vento,6,44300,Petrol,Automatic,16.93,1197,5,625000
Maruti,Swift Dzire,6,28375,Diesel,Manual,26.59,1248,5,475000
Maruti,Swift Dzire,9,29548,Petrol,Manual,17.5,1298,5,330000
Renault,KWID,2,15000,Petrol,Manual,23.01,999,5,400000
Maruti,Wagon R,5,39000,Petrol,Automatic,20.51,998,5,395000
BMW,5,6,52000,Diesel,Automatic,18.12,1995,5,1850000
Maruti,Vitara,5,40000,Diesel,Manual,24.3,1248,5,680000
Skoda,Superb,11,72000,Petrol,Automatic,9.3,2771,5,385000
Hyundai,i10,5,59265,Petrol,Manual,19.81,1086,5,350000
Maruti,Wagon R,13,44000,Petrol,Manual,18.9,1061,5,165000
Maruti,Swift Dzire,5,40000,Diesel,Manual,19.3,1248,5,675000
Maruti,Swift,5,70000,Petrol,Manual,22,1197,5,525000
Maruti,Swift,4,58000,Diesel,Manual,25.2,1248,5,625000
Hyundai,i20,4,9653,Petrol,Manual,18.6,1197,5,560000
Maruti,Alto,5,31000,CNG,Manual,32.26,998,4,325000
Hyundai,i20,10,30680,Diesel,Manual,23,1396,5,318000
Maruti,Celerio,3,20067,Petrol,Manual,21.63,998,5,410000
Maruti,Swift,6,82250,Diesel,Manual,28.4,1248,5,525000
Hyundai,Grand,6,49000,Petrol,Automatic,18.9,1197,5,490000
Maruti,Swift Dzire,4,58000,Petrol,Manual,20.85,1197,5,725000
BMW,X3,1,34000,Diesel,Automatic,18.56,1995,5,3500000
Toyota,Innova,2,19000,Diesel,Automatic,11.36,2755,7,1900000
Hyundai,Grand,4,48000,Petrol,Manual,18.9,1197,5,550000
Maruti,Swift Dzire,4,28221,Petrol,Manual,22,1197,5,680000
Hyundai,i20,9,84000,Diesel,Manual,23,1396,5,360000
Honda,Amaze,2,20000,Petrol,Manual,19.5,1199,5,825000
Hyundai,i10,12,81000,Petrol,Manual,19.81,1086,5,190000
Maruti,Swift Dzire,11,70000,Diesel,Manual,19.3,1248,5,325000
Maruti,Alto,8,13000,Petrol,Manual,20.92,998,5,215000
Honda,City,6,80000,Diesel,Manual,26,1498,5,760000
Hyundai,i10,9,47000,Petrol,Automatic,19.2,1197,5,395000
Skoda,Octavia,7,106380,Diesel,Manual,20.6,1968,5,750000
Maruti,Baleno,5,23000,Petrol,Automatic,21.4,1197,5,650000
Ford,Figo,5,55000,Diesel,Manual,25.83,1498,5,575000
Maruti,Alto,6,52000,Petrol,Manual,22.74,796,5,320000
